Time,PixelLabelData,OriginalData
0 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_1.png,Studies/015/RAS/anno/OriginalData/RAS_Label_1.png
0.046667 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_2.png,Studies/015/RAS/anno/OriginalData/RAS_Label_2.png
0.096667 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_3.png,Studies/015/RAS/anno/OriginalData/RAS_Label_3.png
0.14833 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_4.png,Studies/015/RAS/anno/OriginalData/RAS_Label_4.png
0.23 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_5.png,Studies/015/RAS/anno/OriginalData/RAS_Label_5.png
0.29167 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_6.png,Studies/015/RAS/anno/OriginalData/RAS_Label_6.png
0.34 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_7.png,Studies/015/RAS/anno/OriginalData/RAS_Label_7.png
0.39667 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_8.png,Studies/015/RAS/anno/OriginalData/RAS_Label_8.png
0.445 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_9.png,Studies/015/RAS/anno/OriginalData/RAS_Label_9.png
0.50333 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_10.png,Studies/015/RAS/anno/OriginalData/RAS_Label_10.png
0.55833 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_11.png,Studies/015/RAS/anno/OriginalData/RAS_Label_11.png
0.60833 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_12.png,Studies/015/RAS/anno/OriginalData/RAS_Label_12.png
0.665 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_13.png,Studies/015/RAS/anno/OriginalData/RAS_Label_13.png
0.71667 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_14.png,Studies/015/RAS/anno/OriginalData/RAS_Label_14.png
0.77333 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_15.png,Studies/015/RAS/anno/OriginalData/RAS_Label_15.png
0.82333 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_16.png,Studies/015/RAS/anno/OriginalData/RAS_Label_16.png
0.88333 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_17.png,Studies/015/RAS/anno/OriginalData/RAS_Label_17.png
0.985 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_19.png,Studies/015/RAS/anno/OriginalData/RAS_Label_19.png
1.04 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_20.png,Studies/015/RAS/anno/OriginalData/RAS_Label_20.png
1.0933 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_21.png,Studies/015/RAS/anno/OriginalData/RAS_Label_21.png
1.2 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_23.png,Studies/015/RAS/anno/OriginalData/RAS_Label_23.png
1.255 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_24.png,Studies/015/RAS/anno/OriginalData/RAS_Label_24.png
1.3083 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_25.png,Studies/015/RAS/anno/OriginalData/RAS_Label_25.png
1.3583 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_26.png,Studies/015/RAS/anno/OriginalData/RAS_Label_26.png
1.4183 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_27.png,Studies/015/RAS/anno/OriginalData/RAS_Label_27.png
1.4683 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_28.png,Studies/015/RAS/anno/OriginalData/RAS_Label_28.png
1.5233 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_29.png,Studies/015/RAS/anno/OriginalData/RAS_Label_29.png
1.5767 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_30.png,Studies/015/RAS/anno/OriginalData/RAS_Label_30.png
1.6317 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_31.png,Studies/015/RAS/anno/OriginalData/RAS_Label_31.png
1.685 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_32.png,Studies/015/RAS/anno/OriginalData/RAS_Label_32.png
1.74 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_33.png,Studies/015/RAS/anno/OriginalData/RAS_Label_33.png
1.79 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_34.png,Studies/015/RAS/anno/OriginalData/RAS_Label_34.png
1.845 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_35.png,Studies/015/RAS/anno/OriginalData/RAS_Label_35.png
1.9483 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_37.png,Studies/015/RAS/anno/OriginalData/RAS_Label_37.png
2.0583 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_39.png,Studies/015/RAS/anno/OriginalData/RAS_Label_39.png
2.1667 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_41.png,Studies/015/RAS/anno/OriginalData/RAS_Label_41.png
2.2683 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_43.png,Studies/015/RAS/anno/OriginalData/RAS_Label_43.png
2.3817 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_45.png,Studies/015/RAS/anno/OriginalData/RAS_Label_45.png
2.4883 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_47.png,Studies/015/RAS/anno/OriginalData/RAS_Label_47.png
2.5933 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_49.png,Studies/015/RAS/anno/OriginalData/RAS_Label_49.png
2.7 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_51.png,Studies/015/RAS/anno/OriginalData/RAS_Label_51.png
2.76 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_52.png,Studies/015/RAS/anno/OriginalData/RAS_Label_52.png
2.81 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_53.png,Studies/015/RAS/anno/OriginalData/RAS_Label_53.png
2.8667 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_54.png,Studies/015/RAS/anno/OriginalData/RAS_Label_54.png
2.9233 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_55.png,Studies/015/RAS/anno/OriginalData/RAS_Label_55.png
2.9683 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_56.png,Studies/015/RAS/anno/OriginalData/RAS_Label_56.png
3.0267 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_57.png,Studies/015/RAS/anno/OriginalData/RAS_Label_57.png
3.0783 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_58.png,Studies/015/RAS/anno/OriginalData/RAS_Label_58.png
3.135 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_59.png,Studies/015/RAS/anno/OriginalData/RAS_Label_59.png
3.1867 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_60.png,Studies/015/RAS/anno/OriginalData/RAS_Label_60.png
3.24 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_61.png,Studies/015/RAS/anno/OriginalData/RAS_Label_61.png
3.2933 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_62.png,Studies/015/RAS/anno/OriginalData/RAS_Label_62.png
3.35 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_63.png,Studies/015/RAS/anno/OriginalData/RAS_Label_63.png
3.4017 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_64.png,Studies/015/RAS/anno/OriginalData/RAS_Label_64.png
3.4567 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_65.png,Studies/015/RAS/anno/OriginalData/RAS_Label_65.png
3.5067 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_66.png,Studies/015/RAS/anno/OriginalData/RAS_Label_66.png
3.565 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_67.png,Studies/015/RAS/anno/OriginalData/RAS_Label_67.png
3.615 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_68.png,Studies/015/RAS/anno/OriginalData/RAS_Label_68.png
3.67 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_69.png,Studies/015/RAS/anno/OriginalData/RAS_Label_69.png
3.7233 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_70.png,Studies/015/RAS/anno/OriginalData/RAS_Label_70.png
3.835 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_72.png,Studies/015/RAS/anno/OriginalData/RAS_Label_72.png
3.8833 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_73.png,Studies/015/RAS/anno/OriginalData/RAS_Label_73.png
3.9367 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_74.png,Studies/015/RAS/anno/OriginalData/RAS_Label_74.png
3.99 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_75.png,Studies/015/RAS/anno/OriginalData/RAS_Label_75.png
4.0417 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_76.png,Studies/015/RAS/anno/OriginalData/RAS_Label_76.png
4.1 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_77.png,Studies/015/RAS/anno/OriginalData/RAS_Label_77.png
4.1483 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_78.png,Studies/015/RAS/anno/OriginalData/RAS_Label_78.png
4.2083 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_79.png,Studies/015/RAS/anno/OriginalData/RAS_Label_79.png
4.2617 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_80.png,Studies/015/RAS/anno/OriginalData/RAS_Label_80.png
4.3183 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_81.png,Studies/015/RAS/anno/OriginalData/RAS_Label_81.png
4.365 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_82.png,Studies/015/RAS/anno/OriginalData/RAS_Label_82.png
4.4183 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_83.png,Studies/015/RAS/anno/OriginalData/RAS_Label_83.png
4.4783 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_84.png,Studies/015/RAS/anno/OriginalData/RAS_Label_84.png
4.5283 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_85.png,Studies/015/RAS/anno/OriginalData/RAS_Label_85.png
4.5833 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_86.png,Studies/015/RAS/anno/OriginalData/RAS_Label_86.png
4.6367 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_87.png,Studies/015/RAS/anno/OriginalData/RAS_Label_87.png
4.6883 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_88.png,Studies/015/RAS/anno/OriginalData/RAS_Label_88.png
4.7433 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_89.png,Studies/015/RAS/anno/OriginalData/RAS_Label_89.png
4.8 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_90.png,Studies/015/RAS/anno/OriginalData/RAS_Label_90.png
4.8517 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_91.png,Studies/015/RAS/anno/OriginalData/RAS_Label_91.png
4.905 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_92.png,Studies/015/RAS/anno/OriginalData/RAS_Label_92.png
4.9583 sec,Studies/015/RAS/anno/PixelLabelData_2/RAS_Label_93.png,Studies/015/RAS/anno/OriginalData/RAS_Label_93.png
